parents,has_nurs,form,children,housing,finance,social,health
great_pret,very_crit,complete,3,convenient,convenient,slightly_prob,not_recom
great_pret,proper,completed,more,less_conv,convenient,slightly_prob,priority
missing,improper,complete,2,convenient,inconv,slightly_prob,recommended
great_pret,improper,missing,1,convenient,inconv,problematic,priority
missing,very_crit,foster,3,less_conv,inconv,missing,recommended
great_pret,proper,foster,1,missing,inconv,missing,recommended
great_pret,very_crit,incomplete,missing,critical,convenient,nonprob,recommended
pretentious,missing,completed,1,less_conv,convenient,missing,not_recom
pretentious,improper,missing,missing,missing,missing,nonprob,priority
usual,very_crit,complete,3,less_conv,inconv,slightly_prob,missing
pretentious,proper,missing,2,convenient,missing,missing,recommended
pretentious,improper,missing,missing,less_conv,inconv,nonprob,not_recom
usual,very_crit,completed,1,missing,inconv,problematic,missing
usual,very_crit,missing,2,less_conv,convenient,problematic,recommended
missing,improper,missing,missing,missing,inconv,problematic,not_recom
usual,less_proper,complete,more,missing,convenient,slightly_prob,priority
great_pret,critical,incomplete,1,convenient,inconv,missing,missing
usual,missing,incomplete,3,convenient,missing,problematic,priority
pretentious,improper,missing,3,missing,inconv,problematic,recommended
usual,improper,completed,2,convenient,convenient,problematic,recommended
usual,critical,incomplete,more,missing,missing,nonprob,missing
pretentious,proper,completed,2,convenient,convenient,slightly_prob,not_recom
great_pret,less_proper,missing,missing,convenient,convenient,missing,priority
great_pret,improper,complete,1,missing,inconv,problematic,recommended
pretentious,improper,completed,2,critical,inconv,slightly_prob,not_recom
great_pret,improper,missing,more,critical,inconv,missing,missing
missing,critical,foster,more,missing,missing,nonprob,priority
usual,less_proper,complete,1,less_conv,missing,missing,priority
usual,missing,complete,3,less_conv,missing,nonprob,not_recom
great_pret,critical,foster,1,less_conv,convenient,problematic,recommended
pretentious,improper,foster,2,missing,inconv,missing,priority
usual,improper,foster,3,missing,convenient,slightly_prob,missing
missing,proper,complete,missing,critical,missing,slightly_prob,not_recom
great_pret,proper,completed,2,less_conv,missing,nonprob,priority
missing,very_crit,missing,more,critical,inconv,slightly_prob,priority
great_pret,proper,foster,3,less_conv,inconv,slightly_prob,not_recom
usual,very_crit,completed,2,convenient,inconv,slightly_prob,recommended
pretentious,proper,foster,missing,less_conv,convenient,slightly_prob,recommended
great_pret,very_crit,missing,3,convenient,inconv,slightly_prob,recommended
great_pret,missing,completed,2,missing,inconv,missing,missing
great_pret,critical,complete,more,missing,missing,slightly_prob,missing
missing,missing,foster,missing,critical,missing,missing,recommended
pretentious,less_proper,missing,more,less_conv,inconv,nonprob,not_recom
missing,improper,incomplete,3,convenient,missing,slightly_prob,priority
great_pret,critical,complete,2,critical,missing,slightly_prob,missing
great_pret,missing,incomplete,3,less_conv,inconv,problematic,not_recom
pretentious,less_proper,complete,2,critical,inconv,slightly_prob,recommended
missing,proper,complete,3,missing,convenient,slightly_prob,recommended
usual,missing,incomplete,3,less_conv,convenient,problematic,priority
usual,less_proper,foster,3,missing,convenient,slightly_prob,recommended
pretentious,proper,completed,2,missing,inconv,missing,priority
pretentious,very_crit,missing,2,less_conv,convenient,nonprob,priority
usual,missing,completed,missing,missing,convenient,missing,priority
missing,improper,completed,1,critical,convenient,nonprob,recommended
usual,proper,completed,3,critical,convenient,slightly_prob,priority
missing,very_crit,missing,1,convenient,inconv,nonprob,priority
pretentious,critical,missing,more,convenient,missing,slightly_prob,recommended
great_pret,critical,missing,missing,convenient,convenient,problematic,priority
great_pret,very_crit,missing,2,critical,inconv,problematic,priority
usual,less_proper,foster,2,less_conv,convenient,nonprob,missing
missing,less_proper,completed,2,missing,missing,slightly_prob,recommended
great_pret,very_crit,completed,2,less_conv,convenient,slightly_prob,missing
pretentious,missing,complete,2,less_conv,inconv,nonprob,not_recom
usual,less_proper,complete,1,missing,convenient,problematic,not_recom
usual,very_crit,incomplete,3,convenient,convenient,missing,not_recom
usual,improper,completed,1,less_conv,inconv,missing,missing
usual,critical,missing,3,less_conv,convenient,problematic,priority
great_pret,very_crit,missing,missing,missing,missing,nonprob,recommended
great_pret,very_crit,complete,2,convenient,inconv,missing,recommended
missing,less_proper,missing,2,missing,convenient,slightly_prob,not_recom
pretentious,less_proper,missing,missing,missing,convenient,slightly_prob,not_recom
usual,very_crit,complete,more,missing,convenient,nonprob,priority
usual,proper,missing,1,less_conv,inconv,slightly_prob,priority
pretentious,very_crit,missing,more,less_conv,inconv,slightly_prob,priority
pretentious,improper,completed,1,less_conv,missing,missing,priority
pretentious,critical,missing,3,less_conv,convenient,problematic,recommended
pretentious,improper,foster,more,convenient,inconv,missing,not_recom
usual,proper,complete,1,missing,convenient,slightly_prob,priority
usual,less_proper,missing,more,critical,convenient,nonprob,recommended
great_pret,missing,missing,3,missing,convenient,nonprob,recommended
pretentious,less_proper,complete,1,convenient,inconv,slightly_prob,recommended
great_pret,critical,foster,3,critical,convenient,slightly_prob,priority
great_pret,improper,complete,missing,critical,inconv,problematic,recommended
pretentious,improper,complete,2,less_conv,convenient,nonprob,recommended
pretentious,improper,incomplete,more,less_conv,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,1,less_conv,inconv,missing,not_recom
usual,very_crit,incomplete,2,critical,missing,slightly_prob,not_recom
pretentious,improper,missing,2,missing,convenient,missing,not_recom
usual,missing,foster,more,convenient,inconv,slightly_prob,not_recom
usual,critical,completed,1,convenient,convenient,missing,not_recom
pretentious,critical,incomplete,more,critical,convenient,problematic,not_recom
pretentious,very_crit,foster,3,critical,missing,problematic,not_recom
pretentious,critical,incomplete,3,missing,convenient,slightly_prob,recommended
pretentious,critical,completed,2,critical,missing,problematic,missing
missing,proper,incomplete,more,less_conv,missing,problematic,not_recom
pretentious,less_proper,missing,3,critical,missing,missing,not_recom
pretentious,missing,completed,more,missing,inconv,slightly_prob,priority
usual,proper,complete,missing,convenient,inconv,problematic,recommended
usual,critical,completed,3,less_conv,missing,nonprob,priority
pretentious,very_crit,complete,more,less_conv,inconv,slightly_prob,missing
usual,very_crit,complete,2,missing,convenient,nonprob,missing
great_pret,missing,foster,1,convenient,convenient,problematic,missing
pretentious,very_crit,complete,3,less_conv,convenient,problematic,recommended
usual,critical,complete,3,missing,convenient,slightly_prob,recommended
missing,less_proper,completed,3,missing,convenient,missing,not_recom
usual,missing,completed,3,convenient,convenient,slightly_prob,priority
pretentious,proper,foster,3,convenient,convenient,problematic,priority
great_pret,less_proper,missing,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,complete,missing,less_conv,inconv,problematic,recommended
great_pret,proper,completed,missing,critical,convenient,missing,missing
pretentious,improper,completed,3,critical,convenient,problematic,missing
great_pret,proper,missing,missing,critical,inconv,missing,recommended
great_pret,very_crit,completed,missing,less_conv,inconv,missing,not_recom
missing,improper,missing,missing,critical,convenient,nonprob,priority
pretentious,very_crit,complete,missing,critical,convenient,slightly_prob,missing
missing,critical,foster,more,less_conv,inconv,missing,priority
usual,very_crit,incomplete,3,less_conv,missing,nonprob,recommended
missing,proper,foster,missing,convenient,convenient,nonprob,priority
usual,proper,missing,missing,convenient,convenient,slightly_prob,priority
usual,very_crit,completed,3,less_conv,convenient,nonprob,recommended
missing,very_crit,foster,1,critical,convenient,nonprob,not_recom
usual,critical,missing,3,missing,inconv,slightly_prob,missing
missing,missing,foster,3,critical,convenient,nonprob,priority
missing,missing,completed,1,convenient,missing,nonprob,priority
usual,very_crit,incomplete,3,missing,inconv,problematic,priority
great_pret,very_crit,complete,3,convenient,inconv,problematic,not_recom
missing,less_proper,missing,3,less_conv,inconv,nonprob,missing
missing,critical,incomplete,missing,convenient,convenient,missing,missing
usual,very_crit,incomplete,3,convenient,convenient,slightly_prob,missing
pretentious,missing,incomplete,2,critical,inconv,problematic,priority
usual,proper,completed,missing,convenient,convenient,nonprob,not_recom
great_pret,less_proper,completed,2,critical,convenient,missing,not_recom
usual,critical,incomplete,more,missing,convenient,slightly_prob,not_recom
usual,critical,foster,more,convenient,convenient,problematic,priority
missing,less_proper,incomplete,3,missing,convenient,slightly_prob,not_recom
missing,very_crit,incomplete,missing,critical,convenient,slightly_prob,not_recom
great_pret,critical,foster,2,convenient,convenient,slightly_prob,priority
usual,missing,missing,2,critical,convenient,problematic,priority
missing,very_crit,foster,more,critical,missing,problematic,priority
usual,proper,missing,missing,missing,inconv,missing,recommended
pretentious,very_crit,missing,missing,convenient,missing,missing,recommended
missing,improper,complete,2,convenient,missing,missing,recommended
usual,very_crit,completed,3,convenient,convenient,slightly_prob,priority
missing,critical,incomplete,3,convenient,inconv,problematic,priority
usual,missing,complete,1,less_conv,inconv,problematic,priority
great_pret,proper,foster,1,less_conv,convenient,nonprob,recommended
great_pret,less_proper,missing,more,convenient,convenient,problematic,recommended
pretentious,less_proper,missing,2,critical,inconv,slightly_prob,priority
usual,improper,missing,3,less_conv,convenient,nonprob,missing
pretentious,critical,missing,3,critical,convenient,nonprob,not_recom
usual,proper,completed,3,missing,inconv,slightly_prob,recommended
pretentious,less_proper,missing,1,less_conv,inconv,nonprob,not_recom
usual,missing,completed,3,convenient,convenient,nonprob,not_recom
usual,improper,completed,2,convenient,inconv,slightly_prob,not_recom
missing,missing,complete,2,critical,convenient,problematic,priority
usual,improper,completed,3,missing,missing,slightly_prob,priority
great_pret,proper,incomplete,2,less_conv,inconv,problematic,not_recom
great_pret,missing,incomplete,1,less_conv,convenient,problematic,recommended
pretentious,less_proper,foster,2,critical,inconv,slightly_prob,priority
usual,less_proper,missing,3,critical,inconv,slightly_prob,not_recom
usual,very_crit,incomplete,3,critical,inconv,problematic,recommended
usual,critical,foster,2,missing,inconv,problematic,not_recom
great_pret,proper,completed,1,convenient,convenient,problematic,recommended
usual,critical,complete,more,convenient,missing,missing,recommended
pretentious,less_proper,foster,2,less_conv,missing,slightly_prob,missing
great_pret,improper,missing,1,critical,inconv,problematic,priority
great_pret,less_proper,foster,1,less_conv,convenient,problematic,priority
