parents,has_nurs,form,children,housing,finance,social,health,binaryClass
usual,proper,incomplete,1,less_conv,convenient,problematic,priority,N
usual,proper,incomplete,1,less_conv,convenient,problematic,not_recom,P
usual,proper,incomplete,1,less_conv,inconv,nonprob,recommended,N
usual,proper,incomplete,1,less_conv,inconv,nonprob,priority,N
usual,proper,incomplete,1,less_conv,inconv,nonprob,not_recom,P
usual,proper,incomplete,1,less_conv,inconv,slightly_prob,recommended,N
usual,proper,incomplete,1,less_conv,inconv,slightly_prob,priority,N
usual,proper,incomplete,1,less_conv,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,1,less_conv,inconv,problematic,recommended,N
usual,proper,incomplete,1,less_conv,inconv,problematic,priority,N
usual,proper,incomplete,1,less_conv,inconv,problematic,not_recom,P
usual,proper,incomplete,1,critical,convenient,nonprob,recommended,N
usual,proper,incomplete,1,critical,convenient,nonprob,priority,N
usual,proper,incomplete,1,critical,convenient,nonprob,not_recom,P
usual,proper,incomplete,1,critical,convenient,slightly_prob,recommended,N
usual,proper,incomplete,1,critical,convenient,slightly_prob,priority,N
usual,proper,incomplete,1,critical,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,1,critical,convenient,problematic,recommended,N
usual,proper,incomplete,1,critical,convenient,problematic,priority,N
usual,proper,incomplete,1,critical,convenient,problematic,not_recom,P
usual,proper,incomplete,1,critical,inconv,nonprob,recommended,N
usual,proper,incomplete,1,critical,inconv,nonprob,priority,N
usual,proper,incomplete,1,critical,inconv,nonprob,not_recom,P
usual,proper,incomplete,1,critical,inconv,slightly_prob,recommended,N
usual,proper,incomplete,1,critical,inconv,slightly_prob,priority,N
usual,proper,incomplete,1,critical,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,1,critical,inconv,problematic,recommended,N
usual,proper,incomplete,1,critical,inconv,problematic,priority,N
usual,proper,incomplete,1,critical,inconv,problematic,not_recom,P
usual,proper,incomplete,2,convenient,convenient,nonprob,recommended,N
usual,proper,incomplete,2,convenient,convenient,nonprob,priority,N
usual,proper,incomplete,2,convenient,convenient,nonprob,not_recom,P
usual,proper,incomplete,2,convenient,convenient,slightly_prob,recommended,N
usual,proper,incomplete,2,convenient,convenient,slightly_prob,priority,N
usual,proper,incomplete,2,convenient,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,2,convenient,convenient,problematic,recommended,N
usual,proper,incomplete,2,convenient,convenient,problematic,priority,N
usual,proper,incomplete,2,convenient,convenient,problematic,not_recom,P
usual,proper,incomplete,2,convenient,inconv,nonprob,recommended,N
usual,proper,incomplete,2,convenient,inconv,nonprob,priority,N
usual,proper,incomplete,2,convenient,inconv,nonprob,not_recom,P
usual,proper,incomplete,2,convenient,inconv,slightly_prob,recommended,N
usual,proper,incomplete,2,convenient,inconv,slightly_prob,priority,N
usual,proper,incomplete,2,convenient,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,2,convenient,inconv,problematic,recommended,N
usual,proper,incomplete,2,convenient,inconv,problematic,priority,N
usual,proper,incomplete,2,convenient,inconv,problematic,not_recom,P
usual,proper,incomplete,2,less_conv,convenient,nonprob,recommended,N
usual,proper,incomplete,2,less_conv,convenient,nonprob,priority,N
usual,proper,incomplete,2,less_conv,convenient,nonprob,not_recom,P
usual,proper,incomplete,2,less_conv,convenient,slightly_prob,recommended,N
usual,proper,incomplete,2,less_conv,convenient,slightly_prob,priority,N
usual,proper,incomplete,2,less_conv,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,2,less_conv,convenient,problematic,recommended,N
usual,proper,incomplete,2,less_conv,convenient,problematic,priority,N
usual,proper,incomplete,2,less_conv,convenient,problematic,not_recom,P
usual,proper,incomplete,2,less_conv,inconv,nonprob,recommended,N
usual,proper,incomplete,2,less_conv,inconv,nonprob,priority,N
usual,proper,incomplete,2,less_conv,inconv,nonprob,not_recom,P
usual,proper,incomplete,2,less_conv,inconv,slightly_prob,recommended,N
usual,proper,incomplete,2,less_conv,inconv,slightly_prob,priority,N
usual,proper,incomplete,2,less_conv,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,2,less_conv,inconv,problematic,recommended,N
usual,proper,incomplete,2,less_conv,inconv,problematic,priority,N
usual,proper,incomplete,2,less_conv,inconv,problematic,not_recom,P
usual,proper,incomplete,2,critical,convenient,nonprob,recommended,N
usual,proper,incomplete,2,critical,convenient,nonprob,priority,N
usual,proper,incomplete,2,critical,convenient,nonprob,not_recom,P
usual,proper,incomplete,2,critical,convenient,slightly_prob,recommended,N
usual,proper,incomplete,2,critical,convenient,slightly_prob,priority,N
usual,proper,incomplete,2,critical,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,2,critical,convenient,problematic,recommended,N
usual,proper,incomplete,2,critical,convenient,problematic,priority,N
usual,proper,incomplete,2,critical,convenient,problematic,not_recom,P
usual,proper,incomplete,2,critical,inconv,nonprob,recommended,N
usual,proper,incomplete,2,critical,inconv,nonprob,priority,N
usual,proper,incomplete,2,critical,inconv,nonprob,not_recom,P
usual,proper,incomplete,2,critical,inconv,slightly_prob,recommended,N
usual,proper,incomplete,2,critical,inconv,slightly_prob,priority,N
usual,proper,incomplete,2,critical,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,2,critical,inconv,problematic,recommended,N
usual,proper,incomplete,2,critical,inconv,problematic,priority,N
usual,proper,incomplete,2,critical,inconv,problematic,not_recom,P
usual,proper,incomplete,3,convenient,convenient,nonprob,recommended,N
usual,proper,incomplete,3,convenient,convenient,nonprob,priority,N
usual,proper,incomplete,3,convenient,convenient,nonprob,not_recom,P
usual,proper,incomplete,3,convenient,convenient,slightly_prob,recommended,N
usual,proper,incomplete,3,convenient,convenient,slightly_prob,priority,N
usual,proper,incomplete,3,convenient,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,3,convenient,convenient,problematic,recommended,N
usual,proper,incomplete,3,convenient,convenient,problematic,priority,N
usual,proper,incomplete,3,convenient,convenient,problematic,not_recom,P
usual,proper,incomplete,3,convenient,inconv,nonprob,recommended,N
usual,proper,incomplete,3,convenient,inconv,nonprob,priority,N
usual,proper,incomplete,3,convenient,inconv,nonprob,not_recom,P
usual,proper,incomplete,3,convenient,inconv,slightly_prob,recommended,N
usual,proper,incomplete,3,convenient,inconv,slightly_prob,priority,N
usual,proper,incomplete,3,convenient,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,3,convenient,inconv,problematic,recommended,N
usual,proper,incomplete,3,convenient,inconv,problematic,priority,N
usual,proper,incomplete,3,convenient,inconv,problematic,not_recom,P
usual,proper,incomplete,3,less_conv,convenient,nonprob,recommended,N
usual,proper,incomplete,3,less_conv,convenient,nonprob,priority,N
usual,proper,incomplete,3,less_conv,convenient,nonprob,not_recom,P
usual,proper,incomplete,3,less_conv,convenient,slightly_prob,recommended,N
usual,proper,incomplete,3,less_conv,convenient,slightly_prob,priority,N
usual,proper,incomplete,3,less_conv,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,3,less_conv,convenient,problematic,recommended,N
usual,proper,incomplete,3,less_conv,convenient,problematic,priority,N
usual,proper,incomplete,3,less_conv,convenient,problematic,not_recom,P
usual,proper,incomplete,3,less_conv,inconv,nonprob,recommended,N
usual,proper,incomplete,3,less_conv,inconv,nonprob,priority,N
usual,proper,incomplete,3,less_conv,inconv,nonprob,not_recom,P
usual,proper,incomplete,3,less_conv,inconv,slightly_prob,recommended,N
usual,proper,incomplete,3,less_conv,inconv,slightly_prob,priority,N
usual,proper,incomplete,3,less_conv,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,3,less_conv,inconv,problematic,recommended,N
usual,proper,incomplete,3,less_conv,inconv,problematic,priority,N
usual,proper,incomplete,3,less_conv,inconv,problematic,not_recom,P
usual,proper,incomplete,3,critical,convenient,nonprob,recommended,N
usual,proper,incomplete,3,critical,convenient,nonprob,priority,N
usual,proper,incomplete,3,critical,convenient,nonprob,not_recom,P
usual,proper,incomplete,3,critical,convenient,slightly_prob,recommended,N
usual,proper,incomplete,3,critical,convenient,slightly_prob,priority,N
usual,proper,incomplete,3,critical,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,3,critical,convenient,problematic,recommended,N
usual,proper,incomplete,3,critical,convenient,problematic,priority,N
usual,proper,incomplete,3,critical,convenient,problematic,not_recom,P
usual,proper,incomplete,3,critical,inconv,nonprob,recommended,N
usual,proper,incomplete,3,critical,inconv,nonprob,priority,N
usual,proper,incomplete,3,critical,inconv,nonprob,not_recom,P
usual,proper,incomplete,3,critical,inconv,slightly_prob,recommended,N
usual,proper,incomplete,3,critical,inconv,slightly_prob,priority,N
usual,proper,incomplete,3,critical,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,3,critical,inconv,problematic,recommended,N
usual,proper,incomplete,3,critical,inconv,problematic,priority,N
usual,proper,incomplete,3,critical,inconv,problematic,not_recom,P
usual,proper,incomplete,more,convenient,convenient,nonprob,recommended,N
usual,proper,incomplete,more,convenient,convenient,nonprob,priority,N
usual,proper,incomplete,more,convenient,convenient,nonprob,not_recom,P
usual,proper,incomplete,more,convenient,convenient,slightly_prob,recommended,N
usual,proper,incomplete,more,convenient,convenient,slightly_prob,priority,N
usual,proper,incomplete,more,convenient,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,more,convenient,convenient,problematic,recommended,N
usual,proper,incomplete,more,convenient,convenient,problematic,priority,N
usual,proper,incomplete,more,convenient,convenient,problematic,not_recom,P
usual,proper,incomplete,more,convenient,inconv,nonprob,recommended,N
usual,proper,incomplete,more,convenient,inconv,nonprob,priority,N
usual,proper,incomplete,more,convenient,inconv,nonprob,not_recom,P
usual,proper,incomplete,more,convenient,inconv,slightly_prob,recommended,N
usual,proper,incomplete,more,convenient,inconv,slightly_prob,priority,N
usual,proper,incomplete,more,convenient,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,more,convenient,inconv,problematic,recommended,N
usual,proper,incomplete,more,convenient,inconv,problematic,priority,N
usual,proper,incomplete,more,convenient,inconv,problematic,not_recom,P
usual,proper,incomplete,more,less_conv,convenient,nonprob,recommended,N
usual,proper,incomplete,more,less_conv,convenient,nonprob,priority,N
usual,proper,incomplete,more,less_conv,convenient,nonprob,not_recom,P
usual,proper,incomplete,more,less_conv,convenient,slightly_prob,recommended,N
usual,proper,incomplete,more,less_conv,convenient,slightly_prob,priority,N
usual,proper,incomplete,more,less_conv,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,more,less_conv,convenient,problematic,recommended,N
usual,proper,incomplete,more,less_conv,convenient,problematic,priority,N
usual,proper,incomplete,more,less_conv,convenient,problematic,not_recom,P
usual,proper,incomplete,more,less_conv,inconv,nonprob,recommended,N
usual,proper,incomplete,more,less_conv,inconv,nonprob,priority,N
usual,proper,incomplete,more,less_conv,inconv,nonprob,not_recom,P
usual,proper,incomplete,more,less_conv,inconv,slightly_prob,recommended,N
usual,proper,incomplete,more,less_conv,inconv,slightly_prob,priority,N
usual,proper,incomplete,more,less_conv,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,more,less_conv,inconv,problematic,recommended,N
usual,proper,incomplete,more,less_conv,inconv,problematic,priority,N
usual,proper,incomplete,more,less_conv,inconv,problematic,not_recom,P
usual,proper,incomplete,more,critical,convenient,nonprob,recommended,N
usual,proper,incomplete,more,critical,convenient,nonprob,priority,N
usual,proper,incomplete,more,critical,convenient,nonprob,not_recom,P
usual,proper,incomplete,more,critical,convenient,slightly_prob,recommended,N
usual,proper,incomplete,more,critical,convenient,slightly_prob,priority,N
usual,proper,incomplete,more,critical,convenient,slightly_prob,not_recom,P
usual,proper,incomplete,more,critical,convenient,problematic,recommended,N
usual,proper,incomplete,more,critical,convenient,problematic,priority,N
usual,proper,incomplete,more,critical,convenient,problematic,not_recom,P
usual,proper,incomplete,more,critical,inconv,nonprob,recommended,N
usual,proper,incomplete,more,critical,inconv,nonprob,priority,N
usual,proper,incomplete,more,critical,inconv,nonprob,not_recom,P
usual,proper,incomplete,more,critical,inconv,slightly_prob,recommended,N
usual,proper,incomplete,more,critical,inconv,slightly_prob,priority,N
usual,proper,incomplete,more,critical,inconv,slightly_prob,not_recom,P
usual,proper,incomplete,more,critical,inconv,problematic,recommended,N
usual,proper,incomplete,more,critical,inconv,problematic,priority,N
usual,proper,incomplete,more,critical,inconv,problematic,not_recom,P
usual,proper,foster,1,convenient,convenient,nonprob,recommended,N
usual,proper,foster,1,convenient,convenient,nonprob,priority,N
usual,proper,foster,1,convenient,convenient,nonprob,not_recom,P
usual,proper,foster,1,convenient,convenient,slightly_prob,recommended,N
usual,proper,foster,1,convenient,convenient,slightly_prob,priority,N
usual,proper,foster,1,convenient,convenient,slightly_prob,not_recom,P
usual,proper,foster,1,convenient,convenient,problematic,recommended,N
usual,proper,foster,1,convenient,convenient,problematic,priority,N
usual,proper,foster,1,convenient,convenient,problematic,not_recom,P
