parents,has_nurs,form,children,housing,finance,social,health
,less_proper,completed,2,,,slightly_prob,recommended
great_pret,very_crit,completed,2,less_conv,convenient,slightly_prob,
pretentious,,complete,2,less_conv,inconv,nonprob,not_recom
usual,less_proper,complete,1,,convenient,problematic,not_recom
usual,very_crit,incomplete,3,convenient,convenient,,not_recom
usual,improper,completed,1,less_conv,inconv,,
usual,critical,,3,less_conv,convenient,problematic,priority
great_pret,very_crit,,,,,nonprob,recommended
great_pret,very_crit,complete,2,convenient,inconv,,recommended
,less_proper,,2,,convenient,slightly_prob,not_recom
pretentious,less_proper,,,,convenient,slightly_prob,not_recom
usual,very_crit,complete,more,,convenient,nonprob,priority
usual,proper,,1,less_conv,inconv,slightly_prob,priority
pretentious,very_crit,,more,less_conv,inconv,slightly_prob,priority
pretentious,improper,completed,1,less_conv,,,priority
pretentious,critical,,3,less_conv,convenient,problematic,recommended
pretentious,improper,foster,more,convenient,inconv,,not_recom
usual,proper,complete,1,,convenient,slightly_prob,priority
usual,less_proper,,more,critical,convenient,nonprob,recommended
great_pret,,,3,,convenient,nonprob,recommended
pretentious,less_proper,complete,1,convenient,inconv,slightly_prob,recommended
great_pret,critical,foster,3,critical,convenient,slightly_prob,priority
great_pret,improper,complete,,critical,inconv,problematic,recommended
pretentious,improper,complete,2,less_conv,convenient,nonprob,recommended
pretentious,improper,incomplete,more,less_conv,inconv,slightly_prob,not_recom
pretentious,critical,incomplete,1,less_conv,inconv,,not_recom
usual,very_crit,incomplete,2,critical,,slightly_prob,not_recom
pretentious,improper,,2,,convenient,,not_recom
usual,,foster,more,convenient,inconv,slightly_prob,not_recom
usual,critical,completed,1,convenient,convenient,,not_recom
pretentious,critical,incomplete,more,critical,convenient,problematic,not_recom
pretentious,very_crit,foster,3,critical,,problematic,not_recom
pretentious,critical,incomplete,3,,convenient,slightly_prob,recommended
pretentious,critical,completed,2,critical,,problematic,
,proper,incomplete,more,less_conv,,problematic,not_recom
pretentious,less_proper,,3,critical,,,not_recom
pretentious,,completed,more,,inconv,slightly_prob,priority
usual,proper,complete,,convenient,inconv,problematic,recommended
usual,critical,completed,3,less_conv,,nonprob,priority
pretentious,very_crit,complete,more,less_conv,inconv,slightly_prob,
usual,very_crit,complete,2,,convenient,nonprob,
great_pret,,foster,1,convenient,convenient,problematic,
pretentious,very_crit,complete,3,less_conv,convenient,problematic,recommended
usual,critical,complete,3,,convenient,slightly_prob,recommended
,less_proper,completed,3,,convenient,,not_recom
usual,,completed,3,convenient,convenient,slightly_prob,priority
pretentious,proper,foster,3,convenient,convenient,problematic,priority
great_pret,less_proper,,2,convenient,inconv,slightly_prob,not_recom
pretentious,less_proper,complete,,less_conv,inconv,problematic,recommended
great_pret,proper,completed,,critical,convenient,,
pretentious,improper,completed,3,critical,convenient,problematic,
great_pret,proper,,,critical,inconv,,recommended
great_pret,very_crit,completed,,less_conv,inconv,,not_recom
,improper,,,critical,convenient,nonprob,priority
pretentious,very_crit,complete,,critical,convenient,slightly_prob,
,critical,foster,more,less_conv,inconv,,priority
usual,very_crit,incomplete,3,less_conv,,nonprob,recommended
,proper,foster,,convenient,convenient,nonprob,priority
usual,proper,,,convenient,convenient,slightly_prob,priority
usual,very_crit,completed,3,less_conv,convenient,nonprob,recommended
,very_crit,foster,1,critical,convenient,nonprob,not_recom
usual,critical,,3,,inconv,slightly_prob,
,,foster,3,critical,convenient,nonprob,priority
,,completed,1,convenient,,nonprob,priority
usual,very_crit,incomplete,3,,inconv,problematic,priority
great_pret,very_crit,complete,3,convenient,inconv,problematic,not_recom
,less_proper,,3,less_conv,inconv,nonprob,
,critical,incomplete,,convenient,convenient,,
usual,very_crit,incomplete,3,convenient,convenient,slightly_prob,
pretentious,,incomplete,2,critical,inconv,problematic,priority
usual,proper,completed,,convenient,convenient,nonprob,not_recom
great_pret,less_proper,completed,2,critical,convenient,,not_recom
usual,critical,incomplete,more,,convenient,slightly_prob,not_recom
usual,critical,foster,more,convenient,convenient,problematic,priority
,less_proper,incomplete,3,,convenient,slightly_prob,not_recom
,very_crit,incomplete,,critical,convenient,slightly_prob,not_recom
great_pret,critical,foster,2,convenient,convenient,slightly_prob,priority
usual,,,2,critical,convenient,problematic,priority
,very_crit,foster,more,critical,,problematic,priority
usual,proper,,,,inconv,,recommended
pretentious,very_crit,,,convenient,,,recommended
,improper,complete,2,convenient,,,recommended
usual,very_crit,completed,3,convenient,convenient,slightly_prob,priority
,critical,incomplete,3,convenient,inconv,problematic,priority
usual,,complete,1,less_conv,inconv,problematic,priority
great_pret,proper,foster,1,less_conv,convenient,nonprob,recommended
great_pret,less_proper,,more,convenient,convenient,problematic,recommended
pretentious,less_proper,,2,critical,inconv,slightly_prob,priority
usual,improper,,3,less_conv,convenient,nonprob,
pretentious,critical,,3,critical,convenient,nonprob,not_recom
usual,proper,completed,3,,inconv,slightly_prob,recommended
pretentious,less_proper,,1,less_conv,inconv,nonprob,not_recom
usual,,completed,3,convenient,convenient,nonprob,not_recom
usual,improper,completed,2,convenient,inconv,slightly_prob,not_recom
,,complete,2,critical,convenient,problematic,priority
usual,improper,completed,3,,,slightly_prob,priority
great_pret,proper,incomplete,2,less_conv,inconv,problematic,not_recom
great_pret,,incomplete,1,less_conv,convenient,problematic,recommended
pretentious,less_proper,foster,2,critical,inconv,slightly_prob,priority
usual,less_proper,,3,critical,inconv,slightly_prob,not_recom
usual,very_crit,incomplete,3,critical,inconv,problematic,recommended
usual,critical,foster,2,,inconv,problematic,not_recom
great_pret,proper,completed,1,convenient,convenient,problematic,recommended
usual,critical,complete,more,convenient,,,recommended
pretentious,less_proper,foster,2,less_conv,,slightly_prob,
great_pret,improper,,1,critical,inconv,problematic,priority
great_pret,less_proper,foster,1,less_conv,convenient,problematic,priority
pretentious,critical,,2,less_conv,inconv,problematic,not_recom
usual,critical,,3,critical,,slightly_prob,not_recom
pretentious,very_crit,complete,2,critical,convenient,problematic,not_recom
usual,,complete,more,convenient,inconv,nonprob,priority
great_pret,,,2,less_conv,inconv,slightly_prob,
usual,very_crit,foster,3,,inconv,slightly_prob,not_recom
usual,critical,incomplete,more,critical,inconv,slightly_prob,recommended
,proper,,3,less_conv,convenient,,not_recom
great_pret,improper,completed,2,convenient,inconv,,recommended
great_pret,less_proper,completed,1,critical,,problematic,recommended
,,foster,,less_conv,,slightly_prob,not_recom
great_pret,,foster,2,,,,priority
pretentious,,completed,2,less_conv,inconv,slightly_prob,priority
pretentious,proper,completed,1,critical,,nonprob,not_recom
usual,proper,completed,more,critical,inconv,problematic,
pretentious,proper,,2,critical,convenient,nonprob,priority
usual,improper,,,,convenient,nonprob,priority
usual,less_proper,completed,more,critical,inconv,nonprob,recommended
,,complete,1,less_conv,inconv,problematic,priority
usual,critical,incomplete,more,less_conv,,problematic,not_recom
usual,very_crit,completed,3,convenient,convenient,slightly_prob,recommended
great_pret,critical,,,convenient,inconv,slightly_prob,priority
pretentious,less_proper,,more,less_conv,inconv,slightly_prob,
great_pret,less_proper,,more,critical,,nonprob,
usual,critical,,more,less_conv,,slightly_prob,priority
,less_proper,,1,critical,inconv,slightly_prob,priority
,proper,,2,,convenient,,recommended
great_pret,less_proper,completed,3,convenient,inconv,problematic,recommended
great_pret,very_crit,completed,1,critical,convenient,nonprob,
pretentious,,,2,,inconv,nonprob,priority
great_pret,less_proper,foster,,critical,inconv,nonprob,recommended
great_pret,less_proper,foster,1,convenient,convenient,nonprob,
usual,,,3,convenient,inconv,nonprob,not_recom
,very_crit,foster,more,less_conv,,,
great_pret,critical,completed,1,,,,recommended
great_pret,improper,complete,,convenient,convenient,problematic,not_recom
pretentious,,incomplete,3,less_conv,convenient,slightly_prob,
pretentious,critical,incomplete,3,less_conv,inconv,slightly_prob,not_recom
,improper,completed,more,convenient,convenient,nonprob,priority
pretentious,,completed,more,less_conv,convenient,nonprob,not_recom
,critical,complete,more,less_conv,convenient,,recommended
pretentious,critical,incomplete,2,critical,convenient,nonprob,
pretentious,,foster,more,less_conv,inconv,nonprob,not_recom
pretentious,,foster,,,convenient,problematic,recommended
great_pret,very_crit,incomplete,3,less_conv,inconv,problematic,recommended
,improper,incomplete,3,critical,,,recommended
pretentious,,incomplete,1,critical,inconv,nonprob,not_recom
,less_proper,foster,3,critical,inconv,problematic,recommended
,improper,incomplete,1,critical,inconv,slightly_prob,
usual,critical,,,critical,convenient,nonprob,
usual,proper,foster,more,less_conv,,,not_recom
usual,less_proper,foster,,less_conv,inconv,problematic,priority
,less_proper,,,convenient,inconv,nonprob,not_recom
pretentious,improper,incomplete,more,,,slightly_prob,recommended
great_pret,,incomplete,,less_conv,convenient,nonprob,recommended
pretentious,,foster,1,convenient,convenient,,
usual,very_crit,completed,2,less_conv,convenient,slightly_prob,priority
usual,critical,complete,1,critical,inconv,,priority
pretentious,improper,completed,1,,convenient,slightly_prob,priority
usual,,completed,,,inconv,nonprob,not_recom
,very_crit,,1,convenient,convenient,slightly_prob,recommended
great_pret,proper,foster,2,less_conv,,nonprob,recommended
usual,less_proper,completed,2,convenient,convenient,slightly_prob,recommended
usual,critical,,more,critical,inconv,,priority
great_pret,very_crit,complete,3,,,nonprob,recommended
usual,very_crit,complete,,critical,inconv,slightly_prob,priority
usual,proper,complete,3,,inconv,slightly_prob,priority
,less_proper,foster,,convenient,inconv,problematic,
usual,,incomplete,1,critical,inconv,problematic,not_recom
,,complete,more,,inconv,slightly_prob,priority
pretentious,proper,complete,3,convenient,convenient,slightly_prob,not_recom
pretentious,proper,incomplete,1,critical,convenient,problematic,priority
usual,proper,incomplete,2,convenient,inconv,,not_recom
pretentious,proper,,more,critical,,nonprob,recommended
,less_proper,complete,,,,nonprob,not_recom
usual,very_crit,complete,,convenient,convenient,nonprob,recommended
pretentious,less_proper,completed,2,critical,convenient,slightly_prob,priority
,very_crit,foster,more,critical,convenient,problematic,priority
usual,critical,complete,more,less_conv,convenient,,not_recom
pretentious,improper,foster,3,convenient,inconv,problematic,recommended
,proper,incomplete,,convenient,convenient,nonprob,
,less_proper,completed,,critical,convenient,,recommended
pretentious,very_crit,complete,1,critical,convenient,problematic,
usual,less_proper,complete,more,less_conv,inconv,problematic,not_recom
usual,proper,complete,1,,,problematic,recommended
,critical,incomplete,2,,inconv,slightly_prob,not_recom
,proper,foster,more,,,problematic,not_recom
pretentious,critical,completed,,less_conv,convenient,,not_recom
pretentious,less_proper,complete,,less_conv,convenient,problematic,not_recom
pretentious,very_crit,,more,less_conv,convenient,slightly_prob,
usual,very_crit,completed,more,,convenient,nonprob,not_recom
,less_proper,,more,critical,convenient,,priority
great_pret,very_crit,incomplete,2,convenient,,slightly_prob,not_recom
usual,less_proper,foster,3,convenient,inconv,problematic,priority
great_pret,less_proper,,,critical,convenient,,recommended
usual,,complete,,,inconv,slightly_prob,priority
great_pret,less_proper,incomplete,1,convenient,inconv,slightly_prob,
pretentious,less_proper,completed,3,,inconv,slightly_prob,not_recom
pretentious,,complete,,critical,convenient,slightly_prob,priority
great_pret,less_proper,,3,critical,convenient,problematic,recommended
great_pret,critical,completed,1,critical,,,
great_pret,less_proper,,,convenient,inconv,problematic,recommended
great_pret,,,1,convenient,inconv,nonprob,priority
usual,,foster,3,critical,convenient,slightly_prob,priority
great_pret,,complete,1,less_conv,convenient,slightly_prob,recommended
great_pret,very_crit,completed,,less_conv,convenient,problematic,priority
,less_proper,incomplete,1,critical,convenient,problematic,not_recom
pretentious,improper,complete,,,convenient,nonprob,
great_pret,less_proper,completed,2,less_conv,,,not_recom
usual,critical,foster,1,,inconv,nonprob,
great_pret,,incomplete,2,convenient,convenient,slightly_prob,not_recom
usual,proper,complete,1,,inconv,problematic,recommended
great_pret,improper,complete,2,critical,inconv,nonprob,not_recom
great_pret,proper,complete,1,,inconv,,priority
,,incomplete,2,less_conv,,problematic,recommended
usual,,foster,2,convenient,,,priority
,very_crit,completed,1,,convenient,,
pretentious,improper,incomplete,more,,,,not_recom
pretentious,very_crit,,2,convenient,convenient,,not_recom
,critical,complete,1,convenient,inconv,problematic,priority
great_pret,,complete,3,convenient,inconv,slightly_prob,recommended
,proper,complete,,critical,,problematic,not_recom
usual,,completed,1,critical,,nonprob,
pretentious,less_proper,incomplete,3,,inconv,problematic,priority
